Time,AIAN Average Age,AIAN Agricultural Proportion,AIAN Mining Proportion,AIAN Construction Proportion,AIAN Manufacturing Proportion,AIAN Retail Proportion,AIAN Transportation Proportion,AIAN Information Proportion,AIAN Financial Services Proportion,AIAN Business Proportion,AIAN Education and Health Proportion,AIAN Hospitality Proportion,AIAN Other Proportion,AIAN Public Administration Proportion,AIAN Military Proportion,AIAN Num Male Respondents,AIAN Num Female Respondents,AIAN Male Proportion,AIAN Female Proportion,AIAN Survey Size,National Average Age,National Agricultural Proportion,National Mining Proportion,National Construction Proportion,National Manufacturing Proportion,National Retail Proportion,National Transportation Proportion,National Information Proportion,National Financial Services Proportion,National Business Proportion,National Education and Health Proportion,National Hospitality Proportion,National Other Proportion,National Public Administration Proportion,National Military Proportion,National Num Male Respondents,National Num Female Respondents,National Male Proportion,National Female Proportion,National Survey Size
jul05,30.359484777517565,0.0111241217798594,0.0052693208430913,0.0421545667447306,0.0415690866510538,0.047423887587822,0.0204918032786885,0.0064402810304449,0.0134660421545667,0.0269320843091334,0.0913348946135831,0.0655737704918032,0.0216627634660421,0.0444964871194379,0.0005854800936768,821.0,887.0,0.4806791569086651,0.5193208430913349,1708.0,36.88699637557472,0.0122170006609673,0.0027092397422953,0.0421856955046957,0.0569303514748287,0.0786696398091184,0.0266638581607675,0.0124712188673489,0.0359101374957327,0.0522527364774072,0.1047887446704968,0.0504804724100612,0.0263224794264837,0.0253491868649084,0.000116214037203,66870.0,70807.0,0.4857020417353661,0.5142979582646339,137677.0
aug05,31.279083431257344,0.0141010575793184,0.0058754406580493,0.0405405405405405,0.0393654524089306,0.0493537015276145,0.0229142185663924,0.0052878965922444,0.0152761457109283,0.0276145710928319,0.0910693301997649,0.062867215041128,0.0182138660399529,0.0499412455934195,0.0005875440658049,816.0,886.0,0.4794359576968273,0.5205640423031728,1702.0,36.92579415317007,0.0117722384715007,0.0028302847746685,0.042192342951936,0.0564310763813099,0.0784549118901063,0.0265057260517163,0.0127762983658561,0.0356222988606102,0.0516727055776254,0.1045240901616681,0.0497009647705941,0.0260764540678977,0.0254361839903377,0.0001600675193899,66637.0,70805.0,0.4848372404359657,0.5151627595640342,137442.0
sep05,31.348894348894348,0.0116707616707616,0.0049140049140049,0.0448402948402948,0.0368550368550368,0.0522113022113022,0.0221130221130221,0.0067567567567567,0.0116707616707616,0.0288697788697788,0.0976658476658476,0.0589680589680589,0.0165847665847665,0.0485257985257985,,805.0,823.0,0.4944717444717444,0.5055282555282555,1628.0,36.92822387994079,0.0110064045256693,0.0027186258848357,0.042428150601615,0.0564902613105095,0.0773819119780751,0.026123723125174,0.0127064616827634,0.0358550847830228,0.0515146629929799,0.1079902686383421,0.0458355927483768,0.025273694546627,0.0245042721263904,0.0001465566514736,66069.0,70397.0,0.4841425703105535,0.5158574296894465,136466.0
oct05,31.016822429906544,0.0130841121495327,0.005607476635514,0.0311526479750778,0.0348909657320872,0.049221183800623,0.02803738317757,0.0068535825545171,0.0161993769470405,0.0311526479750778,0.0996884735202492,0.0598130841121495,0.0149532710280373,0.0510903426791277,,795.0,810.0,0.4953271028037383,0.5046728971962616,1605.0,36.91027436524465,0.0108846301765487,0.0028154910056672,0.0416228257951222,0.056556538397347,0.0783911065315037,0.0262247023053646,0.012684222365738,0.0362821005884956,0.0516511983977824,0.1090277122684295,0.0457154467415045,0.0252886241101814,0.024381571595469,0.0001451284023539,66717.0,71092.0,0.4841265809925331,0.5158734190074669,137809.0
nov05,31.20149719276357,0.0099812850904553,0.0049906425452276,0.0299438552713661,0.0349344978165938,0.0424204616344354,0.0230817217716781,0.0074859638178415,0.01621958827199,0.0368059887710542,0.1054273237679351,0.0667498440424204,0.0155957579538365,0.0511540860885839,,777.0,826.0,0.4847161572052402,0.5152838427947598,1603.0,36.89810628399187,0.0104041529243023,0.0030870264799889,0.041827752659284,0.0570444633743238,0.0784425077721716,0.0260795491776423,0.0124791589308986,0.0365128249932653,0.050695673066422,0.1087594376369686,0.0464073273194562,0.0246452467801003,0.0240773503993476,0.0001456144566032,66528.0,70821.0,0.484371928445056,0.515628071554944,137349.0
dec05,31.498362802881463,0.0052390307793058,0.0052390307793058,0.0301244269810085,0.0366732154551408,0.045841519318926,0.0209561231172233,0.0065487884741322,0.0137524557956778,0.0347085789129011,0.1080550098231827,0.0582842174197773,0.0111329404060248,0.0563195808775376,,747.0,780.0,0.4891944990176817,0.5108055009823183,1527.0,36.976515340667085,0.0096127013967424,0.0031430375842671,0.0412266658833551,0.0568243570725689,0.0784657864203151,0.0255849134195955,0.0126382422488874,0.0367030416966528,0.0499801724264543,0.1084641708402485,0.0450453096773246,0.0248138411150439,0.0241455784510993,0.0001174967321221,65981.0,70193.0,0.4845344926344236,0.5154655073655764,136174.0
jan06,31.689494680851062,0.0106382978723404,0.0039893617021276,0.0339095744680851,0.0378989361702127,0.0372340425531914,0.0199468085106383,0.0033244680851063,0.0132978723404255,0.0285904255319148,0.108377659574468,0.0625,0.014627659574468,0.0531914893617021,,729.0,775.0,0.4847074468085106,0.5152925531914894,1504.0,36.86944558281131,0.0095939933259176,0.0032272700661553,0.0408860722440138,0.0573005093378607,0.0779740647503073,0.0257962063111059,0.0118186874304783,0.0365903635618523,0.0502239330249985,0.1075537146537088,0.0439303904923599,0.0249399918037585,0.0241862303143844,0.0001609975996721,66258.0,70390.0,0.4848808617762426,0.5151191382237574,136648.0
feb06,31.10264900662252,0.0066225165562913,0.0019867549668874,0.043046357615894,0.0357615894039735,0.0450331125827814,0.0251655629139072,0.0059602649006622,0.0125827814569536,0.0298013245033112,0.1013245033112582,0.0615894039735099,0.0172185430463576,0.0463576158940397,,722.0,788.0,0.4781456953642384,0.5218543046357615,1510.0,36.77964547228785,0.0094354850543677,0.0031916298589813,0.0408455251148253,0.0570091126535284,0.0765991166155516,0.025364286028732,0.0119887889415528,0.0367220860786241,0.0508973249005825,0.1091977636579746,0.0447048292661452,0.0255623871923929,0.024505847652868,0.0001100562020338,66015.0,70279.0,0.4843573451509237,0.5156426548490762,136294.0
mar06,30.583966827919834,0.0089841050449205,0.0020732550103662,0.0435383552176917,0.0297166551485832,0.0483759502418797,0.0234968901174844,0.0062197650310988,0.0117484450587422,0.0317899101589495,0.0967519004837595,0.0587422252937111,0.013130615065653,0.0380096751900483,,701.0,746.0,0.4844505874222529,0.5155494125777471,1447.0,36.86346535533371,0.009872026542643,0.0030067837781793,0.0408211630180407,0.0573732855407767,0.0759694285629647,0.0249948158900376,0.0121234114405901,0.0362887697366472,0.0510708890007998,0.1087033800396954,0.0445759398050774,0.025276239002281,0.024594898835797,7.405871374825962e-05,65399.0,69629.0,0.4843365820422431,0.5156634179577569,135028.0
apr06,30.532974427994617,0.0141318977119784,0.0060565275908479,0.0477792732166891,0.0275908479138627,0.0477792732166891,0.0215343203230148,0.0053835800807537,0.0148048452220726,0.0302826379542395,0.0975773889636608,0.0531628532974428,0.0181695827725437,0.0383580080753701,,716.0,770.0,0.4818304172274562,0.5181695827725438,1486.0,36.877357868113336,0.0103075400461859,0.0030424104688244,0.0417653311828745,0.0564275503097393,0.0757376928998204,0.0254389501851105,0.0115098420145889,0.0363329789963711,0.0517796268465232,0.1090575858656207,0.0451669660203071,0.0257908434441552,0.0241340126828195,0.000102635533888,66023.0,70382.0,0.484021846706499,0.5159781532935009,136405.0
may06,30.184377199155524,0.0105559465165376,0.0063335679099225,0.0450387051372273,0.035890218156228,0.05981703026038,0.0253342716396903,0.0070372976776917,0.0204081632653061,0.0316678395496129,0.1013370865587614,0.0471498944405348,0.0182969739619985,0.0309641097818437,,678.0,743.0,0.4771287825475017,0.5228712174524982,1421.0,36.92318656370997,0.0104548560345017,0.0031004562519745,0.0418120770852772,0.0563004650684378,0.0762330191243782,0.0254208024450991,0.0119095724750016,0.0364781168034442,0.0523771389107259,0.1088906685083278,0.0460439794576405,0.0252591672850436,0.0239293507409502,0.0001028587382171,65765.0,70344.0,0.4831789227751287,0.5168210772248713,136109.0
jun06,30.937709310113863,0.0127260549229738,0.0073677160080375,0.044206296048225,0.0368385800401875,0.0529135967849966,0.0200937709310113,0.0080375083724045,0.0214333556597454,0.0321500334896182,0.0971198928332217,0.0509042196918955,0.0227729403884795,0.0388479571332886,,726.0,767.0,0.4862692565304755,0.5137307434695244,1493.0,37.00403080476341,0.0113936433914661,0.0032217016174707,0.0434414834538406,0.0565563099012158,0.0762248718307062,0.0258398122880701,0.0123277897508697,0.0364390634998859,0.0534522960140636,0.1055658940957536,0.0491346274080012,0.0255603039285635,0.0243392937265084,0.0001176877303185,65873.0,70080.0,0.484527741204681,0.515472258795319,135953.0
jul06,31.0471037555697,0.0146403564608529,0.0050922978994271,0.0483768300445576,0.0420114576702737,0.0483768300445576,0.01973265436028,0.008274984086569,0.01973265436028,0.031190324633991,0.0967536600891152,0.0521960534691279,0.022915340547422,0.0432845321451304,,780.0,791.0,0.4964990451941438,0.5035009548058561,1571.0,37.02016858417125,0.0116588184461255,0.003280873532578,0.0437205691729708,0.056294809921713,0.0764267772008583,0.0263641623153593,0.0124424199371654,0.0369391207551867,0.0541710301796424,0.1052515946656511,0.0502017590754967,0.0262982519095709,0.0249800437938029,0.0001098506763139,66262.0,70287.0,0.485261700927872,0.514738299072128,136549.0
aug06,31.405194805194807,0.0207792207792207,0.0045454545454545,0.0448051948051948,0.0415584415584415,0.0519480519480519,0.0175324675324675,0.0077922077922077,0.0214285714285714,0.0266233766233766,0.1045454545454545,0.059090909090909,0.0168831168831168,0.0467532467532467,,768.0,772.0,0.4987012987012987,0.5012987012987012,1540.0,37.054257417096615,0.0114685742146282,0.0033328724557739,0.0441350904896702,0.0558438061694525,0.0759429191014343,0.0267721348576252,0.0124364170893399,0.0368580763940939,0.0538862893777425,0.1059751562738777,0.0492435543847648,0.0260080483775897,0.0249456043196355,9.460118324249194e-05,66667.0,70752.0,0.4851366987097854,0.5148633012902146,137419.0
sep06,31.720183486238533,0.009829619921363,0.0045871559633027,0.0537352555701179,0.0334207077326343,0.0524246395806028,0.0144167758846657,0.0065530799475753,0.018348623853211,0.0301441677588466,0.1022280471821756,0.064875491480996,0.0209698558322411,0.0458715596330275,,760.0,766.0,0.4980340760157274,0.5019659239842726,1526.0,37.106989846822,0.0107694113504313,0.0031618639591525,0.044082692646282,0.0560625623569458,0.0752978461177299,0.0262119255824872,0.0125667586125946,0.0366071952579376,0.0537957039732378,0.1086184635248547,0.0460927871353952,0.0254856505663477,0.0242165033159222,5.135277891895064e-05,66340.0,69972.0,0.4866776219261693,0.5133223780738306,136312.0
oct06,31.34447300771208,0.0096401028277634,0.0064267352185089,0.0501285347043701,0.0411311053984575,0.0424164524421593,0.0154241645244215,0.0044987146529562,0.0160668380462724,0.0353470437017994,0.0976863753213367,0.0661953727506426,0.0173521850899742,0.0424164524421593,,754.0,802.0,0.4845758354755784,0.5154241645244216,1556.0,37.1755356264093,0.0106868210563426,0.0032537881291819,0.0436727408941674,0.0556155388581627,0.0753586144591587,0.0258687173611264,0.0126038384417072,0.0375617889224305,0.0546386679299884,0.1101293435868056,0.046427076217967,0.025259091142792,0.0245392915115057,7.344894196799095e-05,66145.0,70004.0,0.4858280266472761,0.5141719733527238,136149.0
nov06,31.776723592662872,0.010752688172043,0.0069576217583807,0.0506008855154965,0.0379506641366223,0.0436432637571157,0.0139152435167615,0.0037950664136622,0.0132827324478178,0.0392156862745098,0.0872865275142315,0.0702087286527514,0.0177103099304237,0.0411132194813409,,776.0,805.0,0.4908285895003162,0.5091714104996837,1581.0,37.19400790908957,0.01012892698058,0.0034988165767461,0.0434411890095996,0.0550549078987989,0.0772459315231612,0.0256236861061699,0.0129000485130029,0.0370756949855196,0.053180541875542,0.1111535804066271,0.0462637637269747,0.0247636828719697,0.024374108757332,8.085500492480485e-05,66195.0,69851.0,0.4865633682724961,0.513436631727504,136046.0
dec06,32.32707774798928,0.0080428954423592,0.0073726541554959,0.049597855227882,0.0395442359249329,0.0482573726541554,0.0194369973190348,0.0053619302949061,0.0127345844504021,0.0328418230563002,0.0938337801608579,0.074396782841823,0.0221179624664879,0.0402144772117962,,730.0,762.0,0.4892761394101876,0.5107238605898123,1492.0,37.23260765108113,0.0097061541304749,0.0036296433191646,0.0437479209018665,0.0552504158196266,0.0770282757346146,0.0257327665865828,0.0132175198669377,0.0369543522454259,0.0525965625577527,0.1103677693587137,0.0455294769913139,0.0238994640547033,0.0244982443171317,8.131583810755867e-05,65845.0,69430.0,0.4867492145629273,0.5132507854370726,135275.0
jan07,32.60919540229885,0.0135226504394861,0.0081135902636916,0.0358350236646382,0.0358350236646382,0.0425963488843813,0.0223123732251521,0.0060851926977687,0.0135226504394861,0.0283975659229208,0.101419878296146,0.0635564570655848,0.0189317106152805,0.0425963488843813,,717.0,762.0,0.4847870182555781,0.5152129817444219,1479.0,37.15944039256044,0.0094485957611824,0.003579578504631,0.0427535907646874,0.0546780616582397,0.0759243515742688,0.0257207630468179,0.0129237698927617,0.036496785836801,0.0528808149507062,0.1103032201291631,0.0451623488000954,0.0241621549062597,0.0248109535102241,0.0001044043730517,65119.0,68975.0,0.4856220263397318,0.5143779736602682,134094.0
feb07,32.33618233618234,0.0178062678062678,0.0042735042735042,0.0349002849002849,0.037037037037037,0.0413105413105413,0.0192307692307692,0.0071225071225071,0.0178062678062678,0.0242165242165242,0.1004273504273504,0.0669515669515669,0.0149572649572649,0.0427350427350427,,674.0,730.0,0.48005698005698,0.51994301994302,1404.0,37.03784867984461,0.0096858619224087,0.0034970509943107,0.0425014726387449,0.0554532371954993,0.073788521619828,0.0254188631974528,0.0126311394122866,0.0359025597816766,0.0529851692229686,0.1108766487961644,0.0454318373312057,0.0241139934234563,0.0243749673782556,5.219479095986221e-05,65246.0,68867.0,0.4865001901381671,0.513499809861833,134113.0
mar07,31.837241379310345,0.0144827586206896,0.0068965517241379,0.04,0.0434482758620689,0.0496551724137931,0.0213793103448275,0.0068965517241379,0.0151724137931034,0.0234482758620689,0.0986206896551724,0.0696551724137931,0.0172413793103448,0.0413793103448275,,695.0,755.0,0.4793103448275862,0.5206896551724138,1450.0,37.02445130289873,0.0097521241695748,0.0034748948190439,0.0419303974831299,0.0555460068601149,0.0729428996315864,0.0254003601933984,0.0123900550752146,0.0361912163626445,0.0530276422278185,0.1115628059215196,0.0457415724459523,0.0240627125103686,0.0248249475029331,5.231024458775791e-05,65025.0,68792.0,0.4859248077598511,0.5140751922401489,133817.0
apr07,31.536509900990097,0.0129950495049504,0.0030940594059405,0.0556930693069306,0.036509900990099,0.0525990099009901,0.0185643564356435,0.0061881188118811,0.0136138613861386,0.0352722772277227,0.0860148514851485,0.057549504950495,0.0179455445544554,0.0396039603960396,,768.0,848.0,0.4752475247524752,0.5247524752475248,1616.0,37.03348757825662,0.0095121789731554,0.0033472864909402,0.0413150789738911,0.0552559754581368,0.0730591255857751,0.0247037099704997,0.0119398812632879,0.0361359807549418,0.0536227939175022,0.1111078414783971,0.045118479228432,0.0243800163318154,0.0251818937549197,7.356673606462102e-05,66013.0,69918.0,0.4856360947833827,0.5143639052166172,135931.0
may07,31.566204287515763,0.0151324085750315,0.0044136191677175,0.0573770491803278,0.0403530895334174,0.0435056746532156,0.0157629255989911,0.0044136191677175,0.0138713745271122,0.0416141235813367,0.0813366960907944,0.062421185372005,0.0214375788146279,0.040983606557377,,789.0,797.0,0.4974779319041614,0.5025220680958385,1586.0,37.04881366841228,0.0099470466048389,0.0033205582048506,0.0412875574149381,0.0553962727831251,0.0728840583950147,0.0248529885023843,0.0120022819695152,0.0363432901319446,0.0536921096515608,0.1100611450806003,0.0461001726105146,0.0247213364149673,0.0252918287937743,6.582604370849302e-05,66421.0,70303.0,0.485803516573535,0.514196483426465,136724.0
jun07,31.92275196137598,0.0156910078455039,0.0060350030175015,0.0615570307785153,0.0356065178032589,0.0404345202172601,0.0156910078455039,0.0048280024140012,0.0168980084490042,0.0464695232347616,0.0796620398310199,0.0597465298732649,0.0223295111647555,0.0476765238382619,,813.0,844.0,0.4906457453228726,0.5093542546771274,1657.0,37.1964649697933,0.0103607879496971,0.0034069920601632,0.0426646651508127,0.0554022531770384,0.0754542042870703,0.0259829135301,0.011913434439318,0.0365865324473682,0.0543573441650661,0.1068382672170835,0.0481393996924141,0.0255414026799708,0.0254163079391009,0.0001030191983634,66060.0,69837.0,0.4861034459921852,0.5138965540078148,135897.0
jul07,32.13824604141291,0.0170523751522533,0.0066991473812423,0.0505481120584652,0.0353227771010962,0.0517661388550548,0.0140073081607795,0.0030450669914738,0.0146163215590742,0.0353227771010962,0.087088915956151,0.0663824604141291,0.0207064555420219,0.0456760048721071,,795.0,847.0,0.4841656516443361,0.5158343483556638,1642.0,37.28248098493592,0.0106913492556749,0.0034774630797004,0.0428467844564799,0.0558465772884666,0.0754609488295007,0.0265840954156678,0.0118899641895291,0.0366095474858681,0.056238716742135,0.1059738376394684,0.0488102636952854,0.0251117227500074,0.0256518393560034,2.959543046553612e-05,65506.0,69650.0,0.4846695670188523,0.5153304329811477,135156.0
aug07,30.933973589435773,0.0168067226890756,0.0072028811524609,0.0396158463385354,0.0402160864345738,0.0552220888355342,0.0132052821128451,0.003001200480192,0.0168067226890756,0.0324129651860744,0.1008403361344537,0.0630252100840336,0.0210084033613445,0.04921968787515,,824.0,842.0,0.4945978391356542,0.5054021608643458,1666.0,37.30764039277344,0.0098119196653712,0.0033003055563796,0.0426963125574772,0.0559197840339375,0.073808181791213,0.0269586757245839,0.0120145955086178,0.036733513305052,0.0555267139339642,0.1083464356699991,0.048088047702394,0.0244667596190928,0.0253418968228069,4.449850188376992e-05,65470.0,69366.0,0.485552819721736,0.514447180278264,134836.0
sep07,31.663870581186337,0.011983223487118,0.0077890952666267,0.0395446375074895,0.0341521869382864,0.0557219892150988,0.0155781905332534,0.0041941282204913,0.0173756740563211,0.023966446974236,0.1018573996405032,0.0635110844817255,0.0233672857998801,0.048532055122828,,828.0,841.0,0.4961054523666866,0.5038945476333133,1669.0,37.31897480077536,0.0101598995892964,0.0035500233945056,0.0423254881282167,0.0558423136052047,0.0731393941194382,0.0266845900762735,0.012157716102104,0.0361612215645354,0.0555823746537241,0.1112687248880405,0.0464993650062756,0.0242188834508009,0.0247684686625026,6.684144466642406e-05,65412.0,69235.0,0.48580361983557,0.5141963801644299,134647.0
oct07,31.20764331210191,0.0152866242038216,0.0063694267515923,0.0363057324840764,0.0414012738853503,0.0573248407643312,0.0165605095541401,0.0050955414012738,0.0133757961783439,0.0337579617834394,0.1019108280254777,0.0547770700636942,0.0197452229299363,0.0356687898089171,,777.0,793.0,0.4949044585987261,0.5050955414012739,1570.0,37.35536943312282,0.0098236813424702,0.0034263447843418,0.0428031829921918,0.0565832101640763,0.0740583150445648,0.0264179394156551,0.0117943894537256,0.0360326062614771,0.0548513757632761,0.1111957122168973,0.0460578372971439,0.0242307520042997,0.0250817395977963,5.225362416207581e-05,65064.0,68898.0,0.4856899717830429,0.514310028216957,133962.0
nov07,31.35226547543076,0.0102105934907466,0.0051052967453733,0.0370134014039566,0.0370134014039566,0.0561582641991065,0.0165922144224633,0.0108487555839183,0.0140395660497766,0.0350989151244416,0.0950861518825781,0.0593490746649649,0.0216975111678366,0.0370134014039566,,768.0,799.0,0.4901084875558392,0.5098915124441609,1567.0,37.29380049893882,0.0095766466842908,0.0033064005659604,0.0424917153814648,0.0565662583311613,0.0752950813568157,0.0265629072495066,0.0121160218937334,0.0358491268570577,0.0548385895669657,0.1106601630859738,0.0462821610753248,0.0245671519529359,0.0252448151319953,0.0001191495699445,65354.0,68931.0,0.486681312134639,0.513318687865361,134285.0
dec07,32.03459747172322,0.0106453759148369,0.0033266799733865,0.0399201596806387,0.0306054557551563,0.0545575515635395,0.0206254158349966,0.0093147039254823,0.0119760479041916,0.0365934797072521,0.0938123752495009,0.0625415834996673,0.0252827677977378,0.0392548236859614,,739.0,764.0,0.4916833000665336,0.5083166999334664,1503.0,37.37999730684062,0.0093886528218325,0.0033589682207193,0.0419085522772158,0.0565339038841343,0.0753710575139146,0.026617391824765,0.0123511281345382,0.036215512598001,0.0541399844395236,0.1100604464659764,0.0459108863486743,0.0240140044287509,0.0249790532048596,0.0001271769704949,65009.0,68663.0,0.4863322161709258,0.5136677838290742,133672.0
jan08,31.68952380952381,0.0203174603174603,0.0044444444444444,0.0406349206349206,0.0298412698412698,0.0546031746031746,0.0228571428571428,0.012063492063492,0.0114285714285714,0.033015873015873,0.0888888888888888,0.0603174603174603,0.0177777777777777,0.0380952380952381,,774.0,801.0,0.4914285714285714,0.5085714285714286,1575.0,37.340019230339216,0.0095182725490634,0.0032050565357065,0.0409278265989878,0.0555145606463779,0.0754455401265624,0.026594515626514,0.0121419467364325,0.0352034465538188,0.0537704136013655,0.1107384301185871,0.0467118356029605,0.0241795427949583,0.025044162697614,0.0001192579176076,65172.0,68991.0,0.4857673128955077,0.5142326871044923,134163.0
feb08,31.952319587628867,0.0199742268041237,0.0038659793814432,0.0451030927835051,0.0289948453608247,0.0534793814432989,0.023840206185567,0.0109536082474226,0.0115979381443298,0.0289948453608247,0.086340206185567,0.0631443298969072,0.0173969072164948,0.0444587628865979,,759.0,793.0,0.4890463917525773,0.5109536082474226,1552.0,37.34907704565255,0.0095981295189021,0.0031571814709189,0.0405221263319359,0.05533258375094,0.0740373947295918,0.0267466883102377,0.0120255850838067,0.0349747202096845,0.0542007639783465,0.1119161261979046,0.0467173503503429,0.0241330781774723,0.0250042815550608,4.467709628658868e-05,65058.0,69239.0,0.4844337550354811,0.515566244964519,134297.0
mar08,31.63619286161553,0.0206637445209768,0.0037570444583594,0.0532247964934251,0.036944270507201,0.0513462742642454,0.0194113963681903,0.008140262993112,0.0144020037570444,0.036944270507201,0.0864120225422667,0.0594865372573575,0.0156543519098309,0.0457107075767063,,786.0,811.0,0.4921728240450845,0.5078271759549154,1597.0,37.41485486838647,0.010070969922271,0.003236829259134,0.0399158874995306,0.0556269009800608,0.0732905260786301,0.026397807066952,0.011835830423191,0.0354023506439863,0.0546505951710412,0.1129210318801396,0.0465322368668093,0.0243100146445871,0.025466561526041,9.01205362171905e-05,64374.0,68781.0,0.4834516165371184,0.5165483834628816,133155.0
apr08,32.054930509596296,0.0191925876902713,0.0039708802117802,0.0542686962276637,0.0463269358041032,0.0562541363335539,0.0205162144275314,0.0092653871608206,0.0138980807412309,0.0337524818001323,0.0873593646591661,0.0529450694904037,0.0158835208471211,0.0337524818001323,,714.0,797.0,0.472534745201853,0.5274652547981469,1511.0,37.36430130842232,0.0098540091782632,0.003334174921658,0.0395422749617572,0.0556710676785528,0.0733741256144832,0.0262278526131317,0.011977782068228,0.0351387878157812,0.0541710602527735,0.1132431348670043,0.0470274605319828,0.0244976460279506,0.0250323021401096,8.910935202649518e-05,65255.0,69411.0,0.4845692305407452,0.5154307694592547,134666.0
may08,31.71206225680934,0.0136186770428015,0.0064850843060959,0.0512321660181582,0.0356679636835278,0.0492866407263294,0.0188067444876783,0.0077821011673151,0.0201037613488975,0.040207522697795,0.0758754863813229,0.0544747081712062,0.0188067444876783,0.0421530479896238,,752.0,790.0,0.4876783398184176,0.5123216601815823,1542.0,37.37234658003649,0.009953569786243,0.0035230593505703,0.0395695192321955,0.0551822348805126,0.0733686380965095,0.0270422618782727,0.0124234198151691,0.0358387848041179,0.0554195778262352,0.1112841736757005,0.0481583670805334,0.0245798288164003,0.0250915995431148,5.191876937682643e-05,65414.0,69412.0,0.4851734828593891,0.5148265171406109,134826.0
jun08,31.702358189929893,0.0076481835564053,0.0082855321861058,0.0478011472275334,0.041427660930529,0.0522625876354365,0.0191204588910133,0.0076481835564053,0.0210325047801147,0.0465264499681325,0.0752071383046526,0.0592734225621414,0.0133843212237093,0.0465264499681325,,771.0,798.0,0.491395793499044,0.5086042065009561,1569.0,37.40978296320456,0.0108221899368458,0.0035728051709313,0.0403163637441812,0.0558158152222255,0.0740208141844812,0.0273519731965487,0.0122527944969905,0.0360023126871645,0.0555712040798173,0.1100527767070892,0.0500489222284816,0.0255655706110831,0.025061523408545,8.153704746938655e-05,65640.0,69268.0,0.4865537996264121,0.5134462003735879,134908.0
jul08,31.941250789639923,0.0101073910296904,0.0063171193935565,0.0397978521794061,0.0372710044219835,0.061907770056854,0.0170562223626026,0.0063171193935565,0.0202147820593809,0.0379027163613392,0.0878079595704358,0.0568540745420088,0.0157927984838913,0.0410612760581175,,758.0,825.0,0.4788376500315855,0.5211623499684144,1583.0,37.49423128322395,0.011181064948178,0.0036527781902414,0.0408635999168473,0.0557271404389273,0.0736198140943782,0.0276111424583494,0.012606539363882,0.0360080776883556,0.054761975469961,0.1083583286312475,0.0508641938645205,0.0263341549609479,0.0253095952246607,0.0001113651887268,65532.0,69160.0,0.4865322365099634,0.5134677634900365,134692.0
aug08,31.45539033457249,0.0117719950433705,0.0055762081784386,0.037174721189591,0.037174721189591,0.0582403965303593,0.0142503097893432,0.006815365551425,0.0198265179677819,0.0377942998760842,0.0929368029739776,0.0520446096654275,0.0154894671623296,0.0489467162329615,0.0006195786864931,793.0,821.0,0.4913258983890954,0.5086741016109045,1614.0,37.48748672158791,0.0109050119969988,0.003781097483973,0.0411017924927758,0.0558324728674684,0.0737054012494707,0.0263265412243624,0.0124724217595103,0.0360652815023362,0.0544284897152662,0.1098969669506823,0.0499565433786223,0.0262151139900606,0.0249151295898734,8.171330515462385e-05,65500.0,69117.0,0.4865655897843511,0.5134344102156488,134617.0
sep08,31.48789808917197,0.0140127388535031,0.0031847133757961,0.0439490445859872,0.0401273885350318,0.0503184713375796,0.0146496815286624,0.0057324840764331,0.0197452229299363,0.0356687898089171,0.0968152866242038,0.054140127388535,0.0171974522292993,0.0477707006369426,0.0006369426751592,757.0,813.0,0.4821656050955414,0.5178343949044586,1570.0,37.535965864430885,0.0105326196803533,0.0039151102294419,0.0410599992514129,0.0551858367331661,0.0730246659430325,0.0253097278886102,0.0119249915783957,0.0350713029157465,0.0536212898154732,0.1132163042257738,0.0474753902009956,0.025654077927911,0.024972863719729,8.234457461541341e-05,64829.0,68756.0,0.4853014934311487,0.5146985065688513,133585.0
oct08,31.15103838892385,0.0144745122718691,0.0062932662051604,0.0453115166771554,0.0377595972309628,0.0503461296412838,0.0157331655129011,0.0050346129641283,0.0201384518565135,0.0346129641283826,0.0956576463184392,0.0547514159848961,0.0157331655129011,0.0484581497797356,,757.0,832.0,0.4764002517306482,0.5235997482693517,1589.0,37.52108898578086,0.0098515155601504,0.0039930477517567,0.040911883250176,0.0542170479914894,0.073665363120121,0.0244976850811345,0.012143959485174,0.0357726135359074,0.054194573051048,0.1143000554381864,0.0472048665737702,0.0246175514301553,0.0253966826987908,0.0001198663490208,64829.0,68653.0,0.4856759712920094,0.5143240287079905,133482.0
nov08,31.178100263852244,0.0151715039577836,0.0072559366754617,0.0408970976253298,0.0343007915567282,0.0540897097625329,0.0145118733509234,0.0059366754617414,0.0184696569920844,0.0343007915567282,0.0890501319261213,0.0600263852242744,0.0230870712401055,0.0481530343007915,,741.0,775.0,0.4887862796833773,0.5112137203166227,1516.0,37.496333162666026,0.00957744782098,0.00397554437852,0.0399286209077493,0.0540613799957835,0.0736529831641719,0.0251483299701834,0.0120395747372225,0.0355916634039092,0.0542119687980001,0.1144700780049995,0.0472622955757009,0.02430503267777,0.0253968014938409,0.0001054121615516,64595.0,68217.0,0.4863641839592807,0.5136358160407192,132812.0
